"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844780950565126613","Fri Oct 11 16:43:47 +0000 2024","1","Seharusnya Indonesia menang dari Bahrain 2-1 tapi karna wasit nya dungu curang jadi gagal menang Untuk menduduki peringkat kedua klasemen di bawah japan🇯🇵 selalu aja di curangi timnas kita Indonesia oleh wasit #jangkauanluas #wasitcurang #FIFAWorldCup #kualifikasipialadunia2026 https://t.co/pv4djRVv3K","1844780950565126613","https://pbs.twimg.com/ext_tw_video_thumb/1844780936774488064/pu/img/oIDKYf9HtpR5DhxV.jpg","","in","Indonesia","0","0","0","https://x.com/Cekyusup/status/1844780950565126613","1490464959645425665","Cekyusup"
"1844780779764691307","Fri Oct 11 16:43:06 +0000 2024","0","free grup viral telegram rare kolpri alter skandal https://t.co/QNKF1iNzQD Bahrain FIFA SMA 70 Haram Wasit Asheel ZeeNuNew Lazada Di Surabaya Ahmed Al Kaf","1844780779764691307","","","in","","0","0","0","https://x.com/_thehonoredones/status/1844780779764691307","1757961220106452992","_thehonoredones"
"1844780693903044933","Fri Oct 11 16:42:46 +0000 2024","0","gajadi putus infokan dobel det tpi tetep masih kesel sama wasit bahrain kontol","1844780693903044933","","","in","Surabaya","0","2","0","https://x.com/armanviero/status/1844780693903044933","1144752219809386497","armanviero"
"1844780236262780939","Fri Oct 11 16:40:57 +0000 2024","0","Sumpah ye gue kl di srh beli itu LABUBU mending Gue beli Labu-labu dah bisa di sayur wkwkwk Bahrain Ahmad Al Kaf Komeng Haram Wasit SMA 70 FIFA Arab Oman Witan Botak Curang https://t.co/tPvNn9gexH","1844780236262780939","https://pbs.twimg.com/ext_tw_video_thumb/1844780199243874304/pu/img/DLFdlO8DNNuOsNU_.jpg","","in","Indonesia","0","0","0","https://x.com/NyaiKhonguan/status/1844780236262780939","2266877797","NyaiKhonguan"
"1844779842643865660","Fri Oct 11 16:39:23 +0000 2024","2","minimal dapet konsekuensi ni bahrain ama wasit","1844779842643865660","","","in","jkt","0","0","0","https://x.com/liveyourlovd/status/1844779842643865660","1414209594432266243","liveyourlovd"
"1844779835844972895","Fri Oct 11 16:39:21 +0000 2024","1","cakep pharita bahrain wasit botak #zonauang INFO LANGGANAN MURAH JUAL BELI READY AMANAH NETFLIX VIDIO LOKLOK BSTATION HBO GO CANVA VSCO MS 365 VIU WETV YOUTUBE PICSART PRIME IQIYI SCRIBD CAPCUT SHARING ️ WA: https://t.co/mr3jIWdmYj https://t.co/Efi2Wemnlj","1844779835844972895","https://pbs.twimg.com/media/GZn5eNQaoAAjacF.jpg","","in","Salzburg, Austria","0","0","0","https://x.com/bjrown/status/1844779835844972895","3269107626","bjrown"
"1844743971844612235","Fri Oct 11 16:32:47 +0000 2024","0","@viiccc89 @Greesel_JKT48 Buat wasit bahrain kemarin","1844778182173732985","","viiccc89","in","","0","0","0","https://x.com/j1tensha/status/1844778182173732985","1485289953957654528","j1tensha"
"1844777946633982153","Fri Oct 11 16:31:51 +0000 2024","1","Berikut deretan keputusan kontroversi wasit al kaf sang wasit yang mempimpin pertandingan bahrain vs indonesia tadi MALAM yang sangat mengecewakan #AFCMafia #alkaf https://t.co/cnr10BGl98","1844777946633982153","","","in","Cirebon","0","0","0","https://x.com/Rbawell316Fio/status/1844777946633982153","4697566022","Rbawell316Fio"
"1844755624644800971","Fri Oct 11 16:31:49 +0000 2024","0","@utdfocusid 1. ke comeback liverpool di semi final ucl 2019 2. dicurangi wasit wcq round 3 vs bahrain 3. semoga ga ada","1844777939621019739","","utdfocusid","in","indonesia","0","0","0","https://x.com/sebssvett/status/1844777939621019739","1671900194257117185","sebssvett"
"1844777477685518558","Fri Oct 11 16:29:59 +0000 2024","0","Kredibilitas FIFA di pertanyakan : Kontroversi Wasit Ahmed Al Kaf dalam Pertandingan Kualifikasi Piala Dunia 2026 → https://t.co/gB1QgTjoHV Bahrain #AFCMafia Ahmed Al Kaf #FIFAWorldCup Fifa Timnas Indonesia Wasit","1844777477685518558","","","in","","0","0","0","https://x.com/yodha_media/status/1844777477685518558","1517615930179985408","yodha_media"
